Page,URL,Rect,Context
2,https://gestion.pe/economia/peru-necesita-s138-mil-millones-en-30-anos-para-cerrar-brechas-de-agua-y-saneamiento-segun-sunass-noticia/,"(149.36000061035156, 190.28997802734375, 191.77000427246094, 202.94000244140625)","al de Servicios de Sa ones. (Gestión, RPP SOEM Perú, El Peru"
2,https://www.youtube.com/watch?v=SuPADQKoofo,"(193.9199981689453, 190.28997802734375, 269.2699890136719, 202.94000244140625)","vicios de Saneamiento (Sun estión, RPP YouTube, Andin Perú, El Peruano, El Peruano"
2,https://andina.pe/agencia/noticia-peru-necesita-s-138000-millones-para-cerrar-brecha-agua-y-saneamiento-1026298.aspx,"(271.4100036621094, 190.28997802734375, 336.3699951171875, 202.94000244140625)","miento (Sunass) en su rec Tube, Andina Web, Diario , El Peruano Web, Decana"
2,https://diarioactualidad.net/contenido/441/peru-necesita-s-138000-millones-para-cerrar-brecha-en-agua-y-saneamiento,"(338.5199890136719, 190.28997802734375, 452.9200134277344, 202.94000244140625)","ss) en su reciente Reporte de Seguim Web, Diario Actualidad Web, Andin Web, Decana Radio, Diplomacia Ciu"
2,https://www.facebook.com/agenciandina/posts/pfbid0GoGrkSAmt6xy7bqZVtLhDRpmyYXpe9CQ8dS641ippmAcjbMuQtkK4o6yd75Gyoztl?rdid=1aMJtw9YNRZJfAlm,"(455.05999755859375, 190.28997802734375, 493.80999755859375, 202.94000244140625)","te de Seguimiento de Web, Andina, Radio plomacia Ciudadana)"
2,https://www.facebook.com/RADIOTACNA104.3FM/posts/pfbid02yz2TNAb2gA7zXCCsuXxcnXknTvK3AhJptqtGP1C2uD1gxYNGqxME8NFGVf2n4EbJl?rdid=bhe3XVHyig6ZXpOJ,"(503.8999938964844, 190.28997802734375, 532.260009765625, 202.94000244140625)","uimiento de dina, Radio Ciudadana)"
2,https://www.facebook.com/RADIOTACNA104.3FM/posts/pfbid02yz2TNAb2gA7zXCCsuXxcnXknTvK3AhJptqtGP1C2uD1gxYNGqxME8NFGVf2n4EbJl?rdid=bhe3XVHyig6ZXpOJ,"(82.80000305175781, 202.94000244140625, 117.87000274658203, 215.59002685546875)","Inversiones. Tacna, SOEM"
2,https://www.facebook.com/SoemPeru/posts/pfbid023SyRCJCWJy3mfy5XUMsPjeiwFe38gGsj49sZJm9ckuD2uo5vHZ9GAWCh3PW2GLkml?rdid=9g14DZuhU7mq60uh,"(119.4800033569336, 202.94000244140625, 182.6699981689453, 215.59002685546875)","nversiones. (Gestión, RPP Tacna, SOEM Perú, El Pe"
2,https://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-ECONOMIA-11-CERRAR-DEFICIT-HIDRICO-DEMANDARA-S138-MILLONES-18-04-2025-scaled.jpg,"(184.27999877929688, 202.94000244140625, 243.2100067138672, 215.59002685546875)","Gestión, RPP YouTube, Perú, El Peruano, El Pe"
2,https://elperuano.pe/noticia/268614-cerrar-deficit-hidrico-demandara-s-138000-millones,"(244.82000732421875, 202.94000244140625, 329.4200134277344, 215.59002685546875)","P YouTube, Andina Web, Diar ruano, El Peruano Web, Deca"
2,https://www.facebook.com/decanaradio/posts/pfbid02DnD9Woi5x9YE7RFXhdsbqMELhCuecheDYfZZyKax2CNPtqMij1U1B1gr3x63G7ePl?rdid=OnJio5eiGkW6ZSGE,"(331.0299987792969, 202.94000244140625, 405.239990234375, 215.59002685546875)","na Web, Diario Actualidad W o Web, Decana Radio, Diplom"
2,https://www.facebook.com/diplomaciaciudadana/posts/pfbid0zABeJhxS8GzRQidm7mR4RzzFVzXGzwG3htiXKS712a6AVBP3ztQhvqgtCSpjGZa3l?rdid=ReVxRKJ9evbT34Px,"(406.8500061035156, 202.94000244140625, 522.030029296875, 215.59002685546875)","Actualidad Web, Andina, Radio Radio, Diplomacia Ciudadana)"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid021PPZL5gbG9z13hAZLaPhAGULcR3VNipJMfCLH4VDJn8aQ9k7KvgC6yQeAsujyKepl&id=100064089484737&rdid=E1OEnXv4iVTbRGro,"(329.8299865722656, 329.42999267578125, 375.32000732421875, 342.0799865722656)","s y la instalación de un ema. (Anotape, Huan micia Macrorregional,"
2,https://www.facebook.com/groups/142925476261791/permalink/1713016105919379/?rdid=qlREPYVsMHdGHPMI&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F1EaGLriuJo%2F,"(377.8800048828125, 329.42999267578125, 489.7300109863281, 342.0799865722656)","alación de una válvula para identifica otape, Huancavelica noticias, Verde rorregional, Tayacaja último minuto"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid06u3kqH3zC7LaCNYixodwUjR7dpgY84Y2HkdEmXaPnNrvy5WSWkCeVUtYzix4ork8l&id=100062993063417&rdid=W7M6TZM9WxOnYRNM,"(492.2900085449219, 329.42999267578125, 526.1400146484375, 342.0799865722656)","ara identificar ticias, Verde, ltimo minuto,"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid0reYaJGKSrrrM5sH1sZBTvPsm8im1uhSwyjzjmE433Meqhw21yPtjcWuFU6LZfnb1l&id=100072108931277&rdid=h4uCPExW0ybiyePi,"(82.80000305175781, 342.0799865722656, 173.1300048828125, 354.7300109863281)","la pérdida de presión de Agua y ambiente, Más Radio Studio 1 Huancav"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid0gdz3Jt9XeV6CqoTTNaicfRqxFMk6MWSbX8L6CTS62eJjBpGkZjMWC4T2ym5HrUTHl&id=100065273659654&rdid=uFgc1hNpAT2S3DpG,"(176.38999938964844, 342.0799865722656, 243.66000366210938, 354.7300109863281)","e presión del servicio en e biente, Más noticias, Diario o 1 Huancavelica, Reporter"
2,https://www.facebook.com/diarioprimiciahyo/posts/pfbid0MyvvUrEXMwK9JweVexky3uoJu9xYaG5CrP4wLPi25vuo4i4su39fj8bZe4HjAyAYl?rdid=WQIs6UTvdY7Bm09T,"(246.91000366210938, 342.0799865722656, 402.010009765625, 354.7300109863281)","servicio en el sistema. (Anotape, Huancavel ticias, Diario Primicia Macrorregional, Taya ca, Reporteros Perú, Digital Press)"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid0rR7UDLVAfscSqNLjgQEC4tLSMNvwUxiU7ZJJpmgaDRvitJ25FWysDbgdHfqvTMYsl&id=100066844274567&rdid=YWZjIZXhyCZwg75K,"(405.260009765625, 342.0799865722656, 526.1400146484375, 354.7300109863281)",", Huancavelica noticias, Verde, gional, Tayacaja último minuto, s)"
2,https://www.facebook.com/radiostudio1huancavelicaoficial2023/posts/pfbid02wzvGm2NmrehqThvWApngvHX3QKMNV14n3C4h3Edi4B8bTsEytcqU2gwbCk8B5C8ml?rdid=Wpa8rNsRaAuEefKp,"(82.80000305175781, 354.7300109863281, 228.5500030517578, 367.3699951171875)","Agua y ambiente, Más noticias, Di Radio Studio 1 Huancavelica, Repo"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid02MfN5NQfmwvb4W9kQZX93BVp21WugQWTryig2tQerHE7kFb2KrZfwx6NbpxTxpR1sl&id=100063616446639&rdid=vTNwRKdtFe2BIznu,"(230.1699981689453, 354.7300109863281, 315.3699951171875, 367.3699951171875)","noticias, Diario Primicia Mac velica, Reporteros Perú, Digita"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid0e49Y6pejvWGo3v1yMUo98TeE65wKFp9r6VGNfVWyCzZQ4qaxtRvpSwBAo7cJEaFEl&id=61559613183648&rdid=P8fBqLGKDPDzeFaQ,"(316.989990234375, 354.7300109863281, 383.2300109863281, 367.3699951171875)","Primicia Macrorregional, T Perú, Digital Press)"
2,https://diariocorreo.pe/edicion/la-libertad/la-libertad-sedalib-tiene-nivel-de-inversion-critico-noticia/,"(168.3800048828125, 468.57000732421875, 206.50999450683594, 481.2099914550781)","ación de 0 a 20, Sed ítico”. (Correo)"
2,https://diariodechimbote.com/2025/04/17/sunass-promueve-adecuada-cloracion-en-agua-potable-de-colegios-de-santa-y-casma/,"(168.8800048828125, 595.0499877929688, 293.70001220703125, 607.7000122070312)","limina bacterias, virus y otros patógeno ólera. (Diario de Chimbote Web, Chim comenta)"
2,https://www.chimbotenlinea.com/institucionales/15/04/2025/promueven-adecuada-cloracion-en-agua-potable-de-colegios-de-las,"(295.4800109863281, 595.0499877929688, 412.9800109863281, 607.7000122070312)","os patógenos que pueden causar enfe Web, Chimbote en línea web, Por s"
2,https://www.facebook.com/PorSuPuertoNoticiasChimbote/posts/pfbid02oVqM6Gq2kMtaW9FPJugkPAwryZLVSvcAdX7LWdJHqei9qU7CBbHTf4aWmPEW1dhal?rdid=dMzYD3xKAFmcOzaM&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2Fp%2F16fnxz3UG6%2F,"(414.760009765625, 595.0499877929688, 526.1400146484375, 607.7000122070312)","n causar enfermedades como a web, Por su puerto noticias,"
2,https://www.facebook.com/permalink.php?story_fbid=pfbid0TzCZwTAWQvxGLNMQ77dhngX98TVYedA6pB4XL5ksMGojoTp6ju7V5YawYRwedsACl&id=100092180403233&rdid=fGJGXkUs6xgloihe,"(82.80000305175781, 607.7000122070312, 179.6199951171875, 620.3499755859375)",diarrea y cólera. (Diario d Chimbote comenta)
3,https://www.facebook.com/rct.toquepala/posts/pfbid0PnmjyQnAbbFL8AgHwo3q94vSGszTBMhdysJMoKRKWFMmboBRRjMmhPRs3d1cGjekl?rdid=2LhTafC5kKyz68Dm,"(417.8399963378906, 101.75, 492.0400085449219, 114.4000244140625)",o hasta en S/1 190. Además tivas. (Radio Cultural)
3,https://www.facebook.com/photo?fbid=1242232614579107&set=a.419399216862455,"(480.6700134277344, 164.989990234375, 532.260009765625, 177.6400146484375)","ume cada mes. nsual. (Arequipa Arequipa, Diario"
3,https://www.facebook.com/photo?fbid=1242232614579107&set=a.419399216862455,"(82.80000305175781, 177.6400146484375, 136.8300018310547, 190.28997802734375)","Solo un 11 % afir Informada, Radio Sin Fronteras,"
3,https://sunassgobpe.sharepoint.com/:v:/s/ActividadesyEventos2021/EbzjkA-uGbtKpGIVD983W-oBtDFbX4IYRK2XAPRMLnBFiw?e=YVozaO,"(138.44000244140625, 177.6400146484375, 225.8300018310547, 190.28997802734375)","un 11 % afirmó conocer cuánto mada, Radio Yaravi FM, Valle Fronteras, Foco Región, D"
3,https://www.facebook.com/photo?fbid=629540879905471&set=a.115323967993834,"(227.44000244140625, 177.6400146484375, 350.7900085449219, 190.28997802734375)","nocer cuánto consume y paga por su fa vi FM, Valle de Tambo Informa, Fenta Región, Diario Viral, Entérate A"
3,https://www.facebook.com/photo?fbid=1169198698550401&set=a.479540714182873,"(352.4100036621094, 177.6400146484375, 391.1499938964844, 190.28997802734375)","aga por su facturació forma, Fentap, Prism Entérate AQP, Univ"
3,https://www.facebook.com/photo?fbid=9169253469869352&set=a.740299552764828,"(392.7699890136719, 177.6400146484375, 494.3599853515625, 190.28997802734375)","su facturación mensual. (Arequipa entap, Prismatop Arequipa, Diario AQP, Universal TV, Arequipa"
3,https://www.facebook.com/photo/?fbid=721410753566836&set=a.257328239975092,"(495.9700012207031, 177.6400146484375, 532.260009765625, 190.28997802734375)","al. (Arequipa quipa, Diario TV, Arequipa"
3,https://www.facebook.com/photo/?fbid=721410753566836&set=a.257328239975092,"(82.80000305175781, 190.28997802734375, 164.17999267578125, 202.94000244140625)","Informada, Radio Yara Sin Fronteras, Foco Metropolitana Noticias"
3,https://www.facebook.com/photo?fbid=122113948808817608&set=a.122095373924817608,"(165.8000030517578, 190.28997802734375, 243.52000427246094, 202.94000244140625)",", Radio Yaravi FM, Valle de nteras, Foco Región, Diario ana Noticias, Los Protagon"
3,https://www.facebook.com/photo/?fbid=1237408555057217&set=a.487862856678461,"(245.13999938964844, 190.28997802734375, 314.2900085449219, 202.94000244140625)","M, Valle de Tambo Informa egión, Diario Viral, Entér os Protagonistas AQP, Da"
3,https://www.facebook.com/photo/?fbid=960858089464459&set=a.411299177753689,"(315.8999938964844, 190.28997802734375, 399.1300048828125, 202.94000244140625)","ambo Informa, Fentap, Prisma Viral, Entérate AQP, Unive as AQP, Datero Periodismo"
3,https://www.facebook.com/photo/?fbid=1238539827994284&set=a.679333793914893,"(400.739990234375, 190.28997802734375, 479.05999755859375, 202.94000244140625)","ntap, Prismatop Arequipa, Di AQP, Universal TV, Arequ Periodismo Alternativo, Vam"
3,https://www.facebook.com/photo/?fbid=1280481786925630&set=a.545355187104964,"(480.6700134277344, 190.28997802734375, 532.260009765625, 202.94000244140625)","Arequipa, Diario TV, Arequipa ernativo, Vamos"
3,https://www.facebook.com/photo/?fbid=1280481786925630&set=a.545355187104964,"(82.80000305175781, 202.94000244140625, 200.13999938964844, 215.59002685546875)","Sin Fronteras, Foco Regió Metropolitana Noticias, Los P Pueblo, Primicia Arequipeña, A"
3,https://www.facebook.com/photo?fbid=1221031636698408&set=a.449832287151684,"(201.75, 202.94000244140625, 328.6000061035156, 215.59002685546875)","Foco Región, Diario Viral, Entérate oticias, Los Protagonistas AQP, Dater Arequipeña, Arequipa Noticias.pe, Diari"
3,https://www.facebook.com/photo?fbid=1226748526117403&set=a.533177645474498,"(330.2200012207031, 202.94000244140625, 488.8500061035156, 215.59002685546875)","ral, Entérate AQP, Universal TV, Arequip AQP, Datero Periodismo Alternativo, Vamo cias.pe, Diario Viral, Diario Sin Fronteras, Rad"
3,https://www.facebook.com/photo/?fbid=665063799607597&set=a.639907132123264,"(490.4599914550781, 202.94000244140625, 532.260009765625, 215.59002685546875)","TV, Arequipa nativo, Vamos onteras, Radio"
3,https://www.facebook.com/photo/?fbid=665063799607597&set=a.639907132123264,"(82.80000305175781, 215.59002685546875, 121.55000305175781, 228.239990234375)","Metropolitana Pueblo, Primic San Martin)"
3,https://www.facebook.com/photo/?fbid=637559772594411&set=a.102388759444851,"(123.16000366210938, 215.59002685546875, 225.4600067138672, 228.239990234375)","Metropolitana Noticias, Los Prota ueblo, Primicia Arequipeña, Arequ an Martin)"
3,https://www.facebook.com/photo/?fbid=1114765144012473&set=a.467617325393928,"(227.07000732421875, 215.59002685546875, 332.44000244140625, 228.239990234375)","s, Los Protagonistas AQP, Datero ipeña, Arequipa Noticias.pe, Diario"
3,https://diarioviral.pe/arequipa/reportan-que-89-de-usuarios-de-sedapar-desconoce-cuanta-agua-potable-consume-al-mes-40841,"(334.04998779296875, 215.59002685546875, 391.70001220703125, 228.239990234375)","AQP, Datero Periodism as.pe, Diario Viral, Diario"
3,https://diariosinfronteras.com.pe/2025/04/14/arequipa-usuarios-sedapar-desconocen-consumo-agua/,"(393.30999755859375, 215.59002685546875, 494.3500061035156, 228.239990234375)","o Periodismo Alternativo, Vamos o Viral, Diario Sin Fronteras, Radio"
3,https://radiosanmartin.pe/2025/04/14/el-89-de-usuarios-de-sedapar-desconoce-cuanta-agua-potable-consume-al-mes/,"(495.9599914550781, 215.59002685546875, 532.260009765625, 228.239990234375)","ativo, Vamos nteras, Radio"
3,https://radiosanmartin.pe/2025/04/14/el-89-de-usuarios-de-sedapar-desconoce-cuanta-agua-potable-consume-al-mes/,"(82.80000305175781, 228.239990234375, 140.49000549316406, 240.8900146484375)","Pueblo, Primicia A San Martin)"
3,https://sunassgobpe-my.sharepoint.com/:i:/g/personal/esosa_sunass_gob_pe/ERqcborhTGBCthpiQ2XbBf8BoLKfRPR81n5luqftb2drLg?e=yZe4SH,"(82.80000305175781, 316.7799987792969, 159.41000366210938, 329.42999267578125)","Gerónimo, 09 Ascens Diario Primicia, Diario Verde.Pe, Agua & Am"
3,https://sunassgobpe-my.sharepoint.com/:i:/g/personal/esosa_sunass_gob_pe/ER10yKXiAGFDk3Y3HVPDDjcBemKwffCNIdO1u8xcwuWm3w?e=bIAHlN,"(162.24000549316406, 316.7799987792969, 281.6499938964844, 329.42999267578125)","o, 09 Ascensión y 10 Pucarumi, debid micia, Diario Primicia Portada, Diario , Agua & Ambiente, Digital Press, Stu"
3,https://www.facebook.com/diarioprimiciahyo/posts/pfbid02RhqT532dku4YWMgG9rR7xk6zinb8p88hSDNmufVtcq3B7CPeLxDDsMBzAcJp2YtKl,"(284.4700012207031, 316.7799987792969, 385.5299987792969, 329.42999267578125)","arumi, debido a fallas en el reserv rtada, Diario Primicia Red, Anota al Press, Studio 1)"
3,https://www.facebook.com/permalink.php?story_fbid=pfbid021jouJF85dPagGf9hj1URuvz9sQ3aZHTDMfa21ysQyodLPtTowsiz32GEnAEEW9nel&id=100064089484737,"(388.3599853515625, 316.7799987792969, 436.8999938964844, 329.42999267578125)","en el reservorio de Cco Red, Anota.pe, Repo"
3,https://www.facebook.com/permalink.php?story_fbid=pfbid02N1nRLa7GK2U8dPUq5Usshmcu1QCB1w8aNrm3eEcLJ4GKt33PQta8s9UPTAYqgGu5l&id=100063616446639,"(439.7200012207031, 316.7799987792969, 526.1400146484375, 329.42999267578125)","rvorio de Cconchopata. ( ta.pe, Reporteros Perú,"
3,https://www.facebook.com/permalink.php?story_fbid=pfbid02AcxHRTr6b1iFcHj3ggcnUA5qrrD5ffsJPLHJRqcxKgWtkxqURyGpmQJRZBVgDWBnl&id=100062993063417,"(82.80000305175781, 329.42999267578125, 133.16000366210938, 342.0799865722656)","Diario Primicia, Verde.Pe, Agua"
3,https://www.facebook.com/permalink.php?story_fbid=pfbid0rX1PhnBjQNstoQsQRsxAmLQZAVqseMC62eZSwBEbx4YNZDZLYabRqpkEkV4vKgYfl&id=100072108931277,"(134.77999877929688, 329.42999267578125, 224.88999938964844, 342.0799865722656)","rio Primicia, Diario Primicia Po de.Pe, Agua & Ambiente, Digita"
3,https://www.facebook.com/permalink.php?story_fbid=pfbid02hn44h1SrKMRtWAV4KJwrcNn3chKoJUJkKhtR9tm13BJ4ZwJtJQsw8Exc7YD525rnl&id=61559613183648,"(226.5, 329.42999267578125, 292.739990234375, 342.0799865722656)","Primicia Portada, Diario P biente, Digital Press, Studio"
3,https://www.facebook.com/radiostudio1huancavelicaoficial2023/posts/pfbid0tKjuFNchYjzV4Sb3Tj8N4esSxErQhbHGhYpvKEvtbnBzjRhSR5vzXbrsx2r16Q74l,"(294.3500061035156, 329.42999267578125, 339.2200012207031, 342.0799865722656)","ada, Diario Primicia R Press, Studio 1)"
3,https://www.facebook.com/share/v/15kkoxxenF/,"(310.239990234375, 392.6700134277344, 428.4700012207031, 405.32000732421875)","y brindó detalles de los diversos com .3 FM, Radio Tacna Facebook)"
3,https://prensaregional.pe/sunass-recomienda-cerrar-la-llave-general-para-evitar-fugas-y-altos-cobros-en-el-recibo-de-agua/,"(419.1400146484375, 443.2699890136719, 504.9700012207031, 455.9200134277344)",erdiciar hasta 300 000 litros ación. (Prensa Regional)
3,https://imacorpplataforma.com/wp-content/uploads/2025/04/HILDEBRANDT-EN-SUS-TRECE-30-31-MAL-AGUA-18-04-2025-scaled.jpg,"(468.44000244140625, 607.7100219726562, 532.260009765625, 620.3599853515625)",esas de servicios” orios. (Hildebrandt
3,https://imacorpplataforma.com/wp-content/uploads/2025/04/HILDEBRANDT-EN-SUS-TRECE-30-31-MAL-AGUA-18-04-2025-scaled.jpg,"(82.80000305175781, 620.3599853515625, 147.22000122070312, 633.010009765625)",por el mal tratamien en sus trece)
4,https://www.infobae.com/peru/2025/04/19/sedapal-defiende-la-calidad-del-agua-en-lima-y-callao-tras-alerta-de-contaminacion-en-informe-de-digesa/,"(218.52999877929688, 190.28997802734375, 259.7300109863281, 202.94000244140625)","llevado a cabo por D presa. (Infobae, Andin"
4,https://www.infobae.com/peru/2025/04/19/sedapal-defiende-la-calidad-del-agua-en-lima-y-callao-tras-alerta-de-contaminacion-en-informe-de-digesa/,"(261.3500061035156, 190.28997802734375, 300.1000061035156, 202.94000244140625)","a cabo por Digesa y fobae, Andina)"
4,https://imacorpplataforma.com/wp-content/uploads/2025/04/CORREO-LIMA-8-AGUA-DE-LIMA-Y-CALLAO-CUMPLE-CON-ESTANDARES-DE-CALIDAD-20-04-2025-scaled.jpg,"(268.0799865722656, 266.19000244140625, 306.20001220703125, 278.84002685546875)",e los parámetros téc mano. (Correo)
4,https://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-POLITICA-3-EXHORTACION-AL-PODER-JUDICIAL-17-04-2025.jpg,"(411.1400146484375, 380.0400085449219, 470.05999755859375, 392.69000244140625)","ndo y extorsionando”, dijo etivo. (El Peruano)"
4,https://buenapepa.pe/trujillo-sin-agua-habra-restriccion-del-servicio/,"(455.1499938964844, 519.1799926757812, 520.2000122070312, 531.8200073242188)","ble, prevenir posibles licas. (Buena Pepa)"
4,https://lahora.pe/local/piura-vecinos-del-sector-5-de-nueva-esperanza-protestan-ante-exclusion-en-proyecto-de-pistas-y-veredas/,"(183.07000732421875, 633.02001953125, 226.7100067138672, 645.6600341796875)",s en los expedientes d anza. (La Hora)
5,https://imacorpplataforma.com/agua-y-saneamiento/exitosa-rotura-de-tuberia-genera-aniego-en-surco-18-04-2025/,"(86.46299743652344, 76.45001220703125, 158.8300018310547, 89.0999755859375)",transcurriendo por to (Radio Exitosa)
5,https://rotafono.pe/servicios-publicos/lambayeque-pobladores-reportan-falta-de-agua-debido-a-ausencia-de-cisternas-que-los-abastecian-1629513,"(201.44000244140625, 202.94000244140625, 270.7300109863281, 215.59002685546875)","asta el Óvalo Mocce, que agua. (RPP Noticias)"
5,https://diariocorreo.pe/edicion/piura/piura-culminan-trabajos-de-mantenimiento-del-alcantarillado-en-urb-las-casuarinas-noticia/,"(323.1000061035156, 329.42999267578125, 361.2300109863281, 342.0799865722656)",bio de una válvula c etapa. (Correo)
5,https://diarioahora.pe/san-martin/restringen-servicio-por-alta-turbiedad-de-captacion-ahuashiyacu/,"(146.97999572753906, 468.57000732421875, 238.2899932861328, 481.2099914550781)",xtensos y por consiguiente se orios. (Diario Ahora Web)
5,https://www.facebook.com/share/v/18i7auJett/,"(301.0899963378906, 519.1600341796875, 389.9599914550781, 531.8099975585938)",tud producto de la rotura de u Rosa. (Diálogo TV Pisco)
5,https://imacorpplataforma.com/wp-content/uploads/2025/04/20-04-2025-RPP-CIUDADANOS-DE-LAMBAYEQUE-REPORTAN-FALTA-DE-AGUA-DEBIDO-A-FALTA-DE-CISTERNAS.mp3,"(128.64999389648438, 670.9500122070312, 197.94000244140625, 683.5999755859375)",vocó a las autoridades mu serío. (RPP Noticias)
6,https://imacorpplataforma.com/agua-y-saneamiento/exitosa-piura-piden-transparencia-en-proyecto-de-agua-potable-y-alcantarillado-20-04-2025/,"(212.42999267578125, 101.75, 253.0, 114.4000244140625)",l proyecto de agua anos. (Exitosa)
6,https://imacorpplataforma.com/agua-y-saneamiento/policia-motorizada-cae-a-forado-creado-por-sedapal-en-el-callao-c5-24-horas-domingo-20-04-2025/,"(136.61000061035156, 240.8900146484375, 212.0399932861328, 253.530029296875)",la empresa de agua dé solu anos. (Panamericana)
6,https://imacorpplataforma.com/agua-y-saneamiento/panorama-el-via-crucis-del-departamento-propio-los-estafados-de-villamar-20-04-2025/,"(86.46299743652344, 329.42999267578125, 161.88999938964844, 342.0799865722656)",Anderson de no e (Panamericana)
6,https://eltiempo.pe/local/piura-comerciantes-exigen-acelerar-obra-en-la-avenida-sullana/,"(131.7100067138672, 405.32000732421875, 185.72999572753906, 417.9700012207031)",culmine con celeridad. bajos. (El Tiempo)
6,https://www.facebook.com/share/p/16NS3V5NCt/,"(393.989990234375, 455.9200134277344, 460.2300109863281, 468.57000732421875)",ante lo que consideran un rvicio. (Camana GO)
6,https://comunicaciones.congreso.gob.pe/noticias/pleno-aprueba-dictamen-para-garantizar-acceso-de-emergencia-al-agua-potable-en-zonas-vulnerables/,"(340.19000244140625, 607.7000122070312, 392.3800048828125, 620.3499755859375)","Esta ley les devuelve ebate. (Congreso, Cong"
6,https://comunicaciones.congreso.gob.pe/damos-cuenta/aprueban-proyecto-de-la-congresista-norma-yarrow-que-garantiza-el-acceso-al-agua-potable-de-emergencia-en-zonas-vulnerables/,"(394.0, 607.7000122070312, 446.19000244140625, 620.3499755859375)","es devuelve dignidad”, e greso, Congreso)"
7,https://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-POLITICA-3-PROTEGEN-A-108943-PIURANOS-ANTE-POSIBLES-INUNDACIONES-18-04-2025-scaled.jpg,"(278.4700012207031, 139.70001220703125, 337.3999938964844, 152.3499755859375)","nacional, con el objetivo ación. (El Peruano)"
7,https://imacorpplataforma.com/wp-content/uploads/2025/04/CORREO-PERU-18-CONTINUAN-BLOQUEOS-EN-VALLE-DE-TAMBO-POR-TIA-MARIA-20-04-2025.jpg,"(258.2699890136719, 215.5999755859375, 296.3999938964844, 228.25)",e Tambo para solic ambo. (Correo)
7,https://imacorpplataforma.com/wp-content/uploads/2025/04/EL-PERUANO-POLITICA-3-EVALUAN-INVERSIONES-EN-RESIDUOS-SOLIDOS-21-04-2025-scaled.jpg,"(385.4700012207031, 342.1000061035156, 444.3999938964844, 354.75)","ión de áreas degradadas, soles. (El Peruano)"
7,https://www.facebook.com/larepublicape/posts/pfbid0uqz2JPrmET9KxDugQG5sz6fQ7GiMgk4NmoNzGAXjaCvkY8EST5CAiDYgM8eWWkf4l?rdid=eENdOaqDW0ifabAR,"(86.46299743652344, 468.5899963378906, 155.1699981689453, 481.239990234375)",la Policía Nacional po (La República)
