Page,URL,Rect,Context
2,https://radioondaazul.com/trabajadores-de-seda-juliaca-exigen-mejores-condiciones-tras-accidente-laboral/,"(132.25209045410156, 590.8485717773438, 173.99850463867188, 600.6712646484375)",g plantón en los exteriores d uliaca. (Onda Azul)
2,https://radioondaazul.com/modulo-defensorial-de-juliaca-y-sunafil-tuvieron-que-esperar-varios-minutos-para-intervencion-a-seda-juliaca-tras-accidente-laboral-y-falta-de-medidas-de-seguridad/,"(335.4588623046875, 665.1326904296875, 376.5913391113281, 674.955322265625)","a EPS, pero recién fueron uliaca. (Onda Azul)"
2,https://soltvperu.com/nuevo-director-sedalib-demora-nombramiento/,"(285.1175842285156, 704.4234008789062, 311.51605224609375, 714.24609375)",u integración al directo presa. (Sol TV)
2,https://macronorte.pe/2025/03/13/alcalde-mario-reyna-critica-mala-gestion-de-sedalib/,"(171.54281616210938, 753.5368041992188, 217.58665466308594, 763.3594970703125)",p ntidad se dedica a terceriza uarios. (Macronorte)
2,https://andina.pe/agencia/noticia-sedalib-debe-resarcir-danos-afectacion-a-totorales-huanchaco-sostienen-1022178.aspx,"(515.9506225585938, 792.8275756835938, 544.19091796875, 802.6502075195312)",otorales causada omero. (Andina)
3,https://diariocorreo.pe/edicion/huanuco/marabamba-enfrenta-crisis-de-agua-madres-recurren-al-agua-embotellada-para-la-cocina-noticia/,"(328.7057800292969, 57.96795654296875, 356.3320617675781, 67.7906494140625)",el movimiento de maq lación. (Correo)
3,https://www.youtube.com/watch?v=HL5HQ_ipdeU,"(48.14536666870117, 97.25872802734375, 115.67631530761719, 107.08135986328125)",g del Colegio de Profesores (Exitosa YouTube)
3,https://lahora.pe/local/catacaos-colapso-masivo-de-desagues-afecta-a-moradores/,"(187.5046844482422, 146.37213134765625, 220.04232788085938, 156.19488525390625)",j y ento de redes de alcanta stema. (La Hora)
3,https://gestion.pe/economia/empresas/fonafe-designa-a-presidente-de-sedapal-y-directores-de-siete-empresas-publicas-noticia/?ref=gesr,"(202.85263061523438, 265.47222900390625, 233.5485076904297, 275.29486083984375)",vo y José Ernesto Mont VCS). (Gestión)
3,https://andina.pe/agencia/noticia-mef-anunciara-medidas-para-ayudar-a-solucionar-deficit-viviendas-el-pais-1022204.aspx,"(201.6248016357422, 324.40826416015625, 229.86500549316406, 334.2309265136719)",p conjuntamente con el afirmó. (Andina)
3,https://andina.pe/agencia/noticia-cajamarca-comunidad-yun-yun-accede-al-servicio-agua-potable-y-saneamiento-basico-1022082.aspx,"(189.96035766601562, 373.52166748046875, 217.58665466308594, 383.3443298339844)",s por la Municipalidad 0 días. (Andina)
3,https://radioondaazul.com/julio-se-podria-aprobar-el-financiamiento-para-el-proyecto-de-agua-y-desague-en-puno/,"(374.13568115234375, 422.63507080078125, 415.882080078125, 432.4577331542969)",es del proyecto de agua y ención. (Onda Azul)
3,https://www.facebook.com/share/p/1ABV3uWCDB/,"(450.261474609375, 461.9259338378906, 496.9192199707031, 471.74859619140625)",p p istas y representantes del P dricos. (Gore Tacna)
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-POLITICA-4-PLAN-MULTISECTORIAL-ANTE-LLUVIAS-13-03-2025.jpg,"(536.2099609375, 688.4615478515625, 544.19091796875, 698.2841796875)",esolución de gales. (El
3,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-POLITICA-4-PLAN-MULTISECTORIAL-ANTE-LLUVIAS-13-03-2025.jpg,"(45.075775146484375, 698.2841796875, 79.4551773071289, 708.1068725585938)",la Secretaría de Peruano)
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-ECONOMIA-11-EL-MTPE-DESCARTA-LA-ELIMINACION-DE-LA-CTS-13-03-2025.jpg,"(500.60272216796875, 38.3226318359375, 544.8048095703125, 48.14532470703125)",pensión. “Hay un orales. (El Peruano)
4,http://imacorpplataforma.com/wp-content/uploads/2025/03/EL-PERUANO-PAIS-5-TODO-LISTO-PARA-CENSOS-NACIONALES-2025-13-03-2025.jpg,"(168.47323608398438, 97.25885009765625, 213.2892303466797, 107.08148193359375)","( ) país cerca de 40,000 cens ecisos. (El Peruano)"
4,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=19594c6562ff2991&attid=0.1&disp=inline&safe=1&zw,"(43.84794235229492, 282.04803466796875, 182.5933380126953, 291.25689697265625)",image0 1K
4,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=19594c6562ff2991&attid=0.1&disp=inline&safe=1&zw,"(43.84794235229492, 288.187255859375, 182.5933380126953, 289.4151611328125)",image0 1K
4,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=19594c6562ff2991&attid=0.2&disp=inline&safe=1&zw,"(43.84794235229492, 321.95269775390625, 182.5933380126953, 331.16156005859375)",image0 17K image0
4,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=19594c6562ff2991&attid=0.2&disp=inline&safe=1&zw,"(43.84794235229492, 301.693359375, 182.5933380126953, 329.31964111328125)",1K image0 17K i 0
4,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=19594c6562ff2991&attid=0.0.2&disp=inline&safe=1&zw,"(43.84794235229492, 342.21185302734375, 182.5933380126953, 351.4206848144531)",image0 1K
4,https://mail.google.com/mail/u/0/?ui=2&ik=860b8cee4b&view=att&th=19594c6562ff2991&attid=0.0.2&disp=inline&safe=1&zw,"(43.84794235229492, 348.35107421875, 182.5933380126953, 349.5789794921875)",image0 1K
